TIPO DIA,AÑO,MES,DIA,HORA,DEMANDA,Total Residencial,Total No Residencial,total_usuarios,ALLSKY_SFC_SW_DWN_pond,ALLSKY_KT_pond,T2M_pond,RH2M_pond,PRECTOTCORR_pond,CLRSKY_SFC_SW_DWN_pond,T2MWET_pond,Tasa de cambio representativa del mercado (TRM),IPP,IPC,FECHA
DOMINGO,2023,3,12,3,725.69723,2506136.0,277430.0,2783566.0,0.0,-999.0,14.894408550039769,97.89495851724013,0.2890210758430014,0.0,14.73640495321469,4748.14,181.36,131.77,2023-03-12 03:00:00
LUNES,2023,3,13,3,761.82789,2506136.0,277430.0,2783566.0,0.0,-999.0,15.938738427614076,96.89627259421908,1.0158095047863065,0.0,15.699603749291375,4748.14,181.36,131.77,2023-03-13 03:00:00
MARTES,2023,3,14,3,804.11348,2506136.0,277430.0,2783566.0,0.0,-999.0,15.376762386808863,95.57031088898198,0.362520619234464,0.0,15.022466806966314,4769.76,181.36,131.77,2023-03-14 03:00:00
MIERCOLES,2023,3,15,3,809.94309,2506136.0,277430.0,2783566.0,0.0,-999.0,15.86155302586682,97.92016419226272,0.3347934412189257,0.0,15.696576639461757,4736.03,181.36,131.77,2023-03-15 03:00:00
JUEVES,2023,3,16,3,791.05717,2506136.0,277430.0,2783566.0,0.0,-999.0,15.264170165176614,98.19895900438502,0.8762444648339576,0.0,15.128741193849905,4835.51,181.36,131.77,2023-03-16 03:00:00
VIERNES,2023,3,17,3,807.36448,2506136.0,277430.0,2783566.0,0.0,-999.0,15.714142258527373,96.56279418558783,0.5885088372253433,0.0,15.444070433393712,4866.5,181.36,131.77,2023-03-17 03:00:00
SAALF,2023,3,18,3,812.68422,2506136.0,277430.0,2783566.0,0.0,-999.0,15.75945608618585,98.48042341729996,0.3377457584982716,0.0,15.631788486423533,4824.25,181.36,131.77,2023-03-18 03:00:00
DOALF,2023,3,19,3,734.71312,2506136.0,277430.0,2783566.0,0.0,-999.0,15.597922097051049,95.54439113712412,0.2930551961045651,0.0,15.241306669214955,4824.25,181.36,131.77,2023-03-19 03:00:00
LF,2023,3,20,3,731.87387,2506136.0,277430.0,2783566.0,0.0,-999.0,16.415156231251565,94.52263216679611,0.0414319940680407,0.0,15.974612953312404,4824.25,181.36,131.77,2023-03-20 03:00:00
MADLF,2023,3,21,3,804.40448,2506136.0,277430.0,2783566.0,0.0,-999.0,15.57992964061208,98.19414426674273,0.0089196986886605,0.0,15.426512218499578,4824.25,181.36,131.77,2023-03-21 03:00:00
MIERCOLES,2023,3,22,3,849.70589,2506136.0,277430.0,2783566.0,0.0,-999.0,16.777766142423065,97.66914099755492,0.0071106127894937,0.0,16.58045248433125,4804.29,181.36,131.77,2023-03-22 03:00:00
JUEVES,2023,3,23,3,862.89585,2506136.0,277430.0,2783566.0,0.0,-999.0,15.794508849439891,97.91124040170055,0.1486946061275356,0.0,15.6293843652351,4776.09,181.36,131.77,2023-03-23 03:00:00
VIERNES,2023,3,24,3,873.30727,2506136.0,277430.0,2783566.0,0.0,-999.0,16.826079378035224,96.52200562875105,0.1448768629879801,0.0,16.536568775448472,4755.12,181.36,131.77,2023-03-24 03:00:00
SABADO,2023,3,25,3,855.11803,2506136.0,277430.0,2783566.0,0.0,-999.0,16.266495430681363,98.15105384603778,2.3329983769021463,0.0,16.12015852327554,4741.76,181.36,131.77,2023-03-25 03:00:00
DOMINGO,2023,3,26,3,768.63794,2506136.0,277430.0,2783566.0,0.0,-999.0,15.624203298933812,93.63765282734448,0.0559992074913977,0.0,15.100586948540109,4741.76,181.36,131.77,2023-03-26 03:00:00
LUNES,2023,3,27,3,802.84847,2506136.0,277430.0,2783566.0,0.0,-999.0,16.903249619373135,98.453775326326,0.1157278289790865,0.0,16.779262905927144,4741.76,181.36,131.77,2023-03-27 03:00:00
MARTES,2023,3,28,3,846.34754,2506136.0,277430.0,2783566.0,0.0,-999.0,14.871956835225031,93.47880830560511,0.1036528790766951,0.0,14.33247654627194,4686.83,181.36,131.77,2023-03-28 03:00:00
MIERCOLES,2023,3,29,3,847.06207,2506136.0,277430.0,2783566.0,0.0,-999.0,16.127804697283988,97.68067421070668,0.4524858293282788,0.0,15.93696907132793,4658.79,181.36,131.77,2023-03-29 03:00:00
JUEVES,2023,3,30,3,852.6617,2506136.0,277430.0,2783566.0,0.0,-999.0,15.20185735851063,96.23241464366212,0.1255867904694912,0.0,14.903347590824144,4627.63,181.36,131.77,2023-03-30 03:00:00
VIERNES,2023,3,31,3,843.75689,2506136.0,277430.0,2783566.0,0.0,-999.0,16.21740550789886,99.24393903000684,0.0997690624184948,0.0,16.20139818851071,4627.27,181.36,131.77,2023-03-31 03:00:00
SABADO,2023,4,1,3,859.54028,2512448.0,277935.0,2790383.0,0.0,-999.0,16.38664390873941,97.70713030075083,0.2342848132317319,0.0,16.20153463162584,4646.08,179.17,132.8,2023-04-01 03:00:00
DOMINGO,2023,4,2,3,775.80307,2512448.0,277935.0,2790383.0,0.0,-999.0,16.293421250774536,97.83838317177246,0.1069318692093522,0.0,16.119798188994128,4646.08,179.17,132.8,2023-04-02 03:00:00
LUNES,2023,4,3,3,798.67131,2512448.0,277935.0,2790383.0,0.0,-999.0,16.389079388026662,98.23279037322118,0.1415983289749113,0.0,16.23883675108399,4646.08,179.17,132.8,2023-04-03 03:00:00
MARTES,2023,4,4,3,862.12182,2512448.0,277935.0,2790383.0,0.0,-999.0,16.406045872555847,97.89768485186444,0.0844543885194254,0.0,16.227167259834943,4603.0,179.17,132.8,2023-04-04 03:00:00
MSS,2023,4,5,3,845.06198,2512448.0,277935.0,2790383.0,0.0,-999.0,16.95271714671427,95.49129478999836,0.622242007638378,0.0,16.58171046770282,4587.31,179.17,132.8,2023-04-05 03:00:00
JSS,2023,4,6,3,801.95938,2512448.0,277935.0,2790383.0,0.0,-999.0,16.12989469187563,97.4005714233494,0.309637691313343,0.0,15.920964147215637,4570.91,179.17,132.8,2023-04-06 03:00:00
VSS,2023,4,7,3,698.33981,2512448.0,277935.0,2790383.0,0.0,-999.0,14.674595849386984,97.8662269982293,0.5703101294696821,0.0,14.495373907452848,4570.91,179.17,132.8,2023-04-07 03:00:00
SSS,2023,4,8,3,676.10895,2512448.0,277935.0,2790383.0,0.0,-999.0,15.128066989370277,98.56971944711532,0.2005476345003535,0.0,15.010163034966885,4570.91,179.17,132.8,2023-04-08 03:00:00
DSS,2023,4,9,3,739.49251,2512448.0,277935.0,2790383.0,0.0,-999.0,16.917171166108737,98.22479781449356,0.000872632896631,0.0,16.772486511708248,4570.91,179.17,132.8,2023-04-09 03:00:00
LUNES,2023,4,10,3,784.10308,2512448.0,277935.0,2790383.0,0.0,-999.0,17.13307675684664,97.34304515186624,0.0408574127637675,0.0,16.917690664686532,4570.91,179.17,132.8,2023-04-10 03:00:00
MARTES,2023,4,11,3,860.44113,2512448.0,277935.0,2790383.0,0.0,-999.0,16.567098237052047,98.50486123589484,0.0247995490224818,0.0,16.438519027674694,4564.24,179.17,132.8,2023-04-11 03:00:00
MIERCOLES,2023,4,12,3,865.14805,2512448.0,277935.0,2790383.0,0.0,-999.0,17.617740697244788,99.35819321218628,0.418610903951178,0.0,17.57154073473068,4516.76,179.17,132.8,2023-04-12 03:00:00
JUEVES,2023,4,13,3,886.79897,2512448.0,277935.0,2790383.0,0.0,-999.0,16.639330246062997,98.98418475886643,0.0202890499261212,0.0,16.581620196940708,4458.87,179.17,132.8,2023-04-13 03:00:00
VIERNES,2023,4,14,3,890.40005,2512448.0,277935.0,2790383.0,0.0,-999.0,16.93378663072417,98.0409211925388,0.0285584416189462,0.0,16.771186088074646,4424.02,179.17,132.8,2023-04-14 03:00:00
SABADO,2023,4,15,3,908.6322,2512448.0,277935.0,2790383.0,0.0,-999.0,16.615676615002315,98.10505348190551,0.1212619056237083,0.0,16.456507436434354,4425.27,179.17,132.8,2023-04-15 03:00:00
DOMINGO,2023,4,16,3,825.97338,2512448.0,277935.0,2790383.0,0.0,-999.0,17.12517821388677,97.39775198960142,3.1676863642016166,0.0,16.921272939951255,4425.27,179.17,132.8,2023-04-16 03:00:00
LUNES,2023,4,17,3,815.62932,2512448.0,277935.0,2790383.0,0.0,-999.0,16.374867926732637,97.36969833173438,0.5716459568453507,0.0,16.17168325638452,4425.27,179.17,132.8,2023-04-17 03:00:00
MARTES,2023,4,18,3,847.21573,2512448.0,277935.0,2790383.0,0.0,-999.0,16.86783134788307,98.08113889025267,0.7181273251736411,0.0,16.71856224038062,4431.45,179.17,132.8,2023-04-18 03:00:00
MIERCOLES,2023,4,19,3,861.52178,2512448.0,277935.0,2790383.0,0.0,-999.0,16.831199365821824,98.79809186050802,0.0702026460166937,0.0,16.74012223769999,4473.07,179.17,132.8,2023-04-19 03:00:00
JUEVES,2023,4,20,3,921.47824,2512448.0,277935.0,2790383.0,0.0,-999.0,17.69852712333755,98.82486454010078,0.3690868027794033,0.0,17.606624420375265,4532.43,179.17,132.8,2023-04-20 03:00:00
VIERNES,2023,4,21,3,861.47717,2512448.0,277935.0,2790383.0,0.0,-999.0,14.630404073562662,97.64601403463251,0.3512807704175377,0.0,14.43975086215763,4535.78,179.17,132.8,2023-04-21 03:00:00
SABADO,2023,4,22,3,843.43372,2512448.0,277935.0,2790383.0,0.0,-999.0,15.516774833418925,98.778963396781,0.4190892540558052,0.0,15.428913292548012,4523.64,179.17,132.8,2023-04-22 03:00:00
DOMINGO,2023,4,23,3,777.47362,2512448.0,277935.0,2790383.0,0.0,-999.0,15.505320273238477,98.54972343581508,0.2826619392391654,0.0,15.384417210827332,4523.64,179.17,132.8,2023-04-23 03:00:00
LUNES,2023,4,24,3,831.11352,2512448.0,277935.0,2790383.0,0.0,-999.0,16.749057616821776,98.75324007134503,0.1927638786503501,0.0,16.652764086507123,4523.64,179.17,132.8,2023-04-24 03:00:00
MARTES,2023,4,25,3,882.83107,2512448.0,277935.0,2790383.0,0.0,-999.0,16.51327320299758,96.1028907178692,0.0729991080077537,0.0,16.20697538294922,4482.45,179.17,132.8,2023-04-25 03:00:00
MIERCOLES,2023,4,26,3,889.93934,2512448.0,277935.0,2790383.0,0.0,-999.0,16.703957352807837,98.20978140635177,0.2515950892762749,0.0,16.555711162231134,4486.6,179.17,132.8,2023-04-26 03:00:00
JUEVES,2023,4,27,3,882.74144,2512448.0,277935.0,2790383.0,0.0,-999.0,16.749079216007264,99.12501064907576,0.0682972086627534,0.0,16.681122297548402,4552.59,179.17,132.8,2023-04-27 03:00:00
VIERNES,2023,4,28,3,914.95726,2512448.0,277935.0,2790383.0,0.0,-999.0,16.973963928966025,98.66650220776144,1.3006437216683158,0.0,16.866447426751094,4654.14,179.17,132.8,2023-04-28 03:00:00
SABADO,2023,4,29,3,888.39183,2512448.0,277935.0,2790383.0,0.0,-999.0,17.173775564142986,97.59323095431702,0.2721047469110871,0.0,16.987395737431026,4669.0,179.17,132.8,2023-04-29 03:00:00
DOMINGO,2023,4,30,3,815.19874667,2512448.0,277935.0,2790383.0,0.0,-999.0,17.440840769887146,99.21057616105028,1.1675718566232662,0.0,17.383845275003466,4669.0,179.17,132.8,2023-04-30 03:00:00
1--MAY,2023,5,1,3,769.02627,2518629.0,278093.0,2796722.0,0.0,-999.0,17.573750251186926,98.66746452811542,0.1039109035506568,0.0,17.461342321474927,4669.0,177.7,133.38,2023-05-01 03:00:00
MARTES,2023,5,2,3,859.05562,2518629.0,278093.0,2796722.0,0.0,-999.0,17.430105970489738,99.09394238683716,0.0014230660037,0.0,17.37582689663113,4669.0,177.7,133.38,2023-05-02 03:00:00
MIERCOLES,2023,5,3,3,935.07989,2518629.0,278093.0,2796722.0,0.0,-999.0,17.567024752549592,95.15226914580713,0.0006070785727004,0.0,17.153072686523725,4713.08,177.7,133.38,2023-05-03 03:00:00
JUEVES,2023,5,4,3,933.38107,2518629.0,278093.0,2796722.0,0.0,-999.0,16.86031727858543,97.66582753666611,0.0005469403108353,0.0,16.760431487291193,4667.09,177.7,133.38,2023-05-04 03:00:00
VIERNES,2023,5,5,3,949.6648,2518629.0,278093.0,2796722.0,0.0,-999.0,18.27704997135933,95.31414978321048,0.0074203120653393,0.0,17.881733254145388,4616.58,177.7,133.38,2023-05-05 03:00:00
SABADO,2023,5,6,3,936.76026,2518629.0,278093.0,2796722.0,0.0,-999.0,17.523106315178985,96.9340512249698,0.0311495565165218,0.0,17.27571662467703,4552.56,177.7,133.38,2023-05-06 03:00:00
DOMINGO,2023,5,7,3,860.71885,2518629.0,278093.0,2796722.0,0.0,-999.0,17.012395722563774,88.22011130530672,0.0789732729960289,0.0,15.967819382834618,4552.56,177.7,133.38,2023-05-07 03:00:00
LUNES,2023,5,8,3,892.03164,2518629.0,278093.0,2796722.0,0.0,-999.0,16.65776152939048,98.39878667239718,0.0004635891590225,0.0,16.825302690077883,4552.56,177.7,133.38,2023-05-08 03:00:00
MARTES,2023,5,9,3,937.40906,2518629.0,278093.0,2796722.0,0.0,-999.0,18.30870764773903,96.7644182510811,0.0306354904062684,0.0,18.03821036198807,4490.58,177.7,133.38,2023-05-09 03:00:00
MIERCOLES,2023,5,10,3,939.90531,2518629.0,278093.0,2796722.0,0.0,-999.0,18.458179440073057,97.98827439051864,0.4109607175829417,0.0,18.302964481274863,4540.34,177.7,133.38,2023-05-10 03:00:00
JUEVES,2023,5,11,3,921.67725,2518629.0,278093.0,2796722.0,0.0,-999.0,16.935937862254452,97.69913544142034,0.0663938639593066,0.0,16.750400983723086,4545.39,177.7,133.38,2023-05-11 03:00:00
VIERNES,2023,5,12,3,934.95696,2518629.0,278093.0,2796722.0,0.0,-999.0,17.00940630852834,98.15777671145004,0.0790188048722754,0.0,16.86174581527946,4601.15,177.7,133.38,2023-05-12 03:00:00
SABADO,2023,5,13,3,916.33865,2518629.0,278093.0,2796722.0,0.0,-999.0,17.029764249002938,98.60152329048078,0.0005943815652753,0.0,17.00194904606178,4564.44,177.7,133.38,2023-05-13 03:00:00
DOMINGO,2023,5,14,3,859.07646,2518629.0,278093.0,2796722.0,0.0,-999.0,18.350395534486445,95.7867924198401,0.0637274423414268,0.0,18.004627120607623,4564.44,177.7,133.38,2023-05-14 03:00:00
LUNES,2023,5,15,3,887.78328,2518629.0,278093.0,2796722.0,0.0,-999.0,17.44010282037328,96.5193707025582,0.2196362849078313,0.0,17.15659731285412,4564.44,177.7,133.38,2023-05-15 03:00:00
MARTES,2023,5,16,3,926.47911,2518629.0,278093.0,2796722.0,0.0,-999.0,16.991831923230126,99.06971021789082,0.0451160680253525,0.0,16.90743825807499,4506.49,177.7,133.38,2023-05-16 03:00:00
MIERCOLES,2023,5,17,3,893.31402,2518629.0,278093.0,2796722.0,0.0,-999.0,17.383683751906695,94.36682908061653,4.316635865130678,0.0,16.940571090011808,4531.58,177.7,133.38,2023-05-17 03:00:00
JUEVES,2023,5,18,3,896.60144,2518629.0,278093.0,2796722.0,0.0,-999.0,17.526361254354207,97.66766319998914,0.0020166466313062,0.0,17.339013209035432,4528.3,177.7,133.38,2023-05-18 03:00:00
VIERNES,2023,5,19,3,956.43105,2518629.0,278093.0,2796722.0,0.0,-999.0,17.38127609751702,98.64683770142332,0.0023763713375873,0.0,17.48237158716526,4521.64,177.7,133.38,2023-05-19 03:00:00
SAALF,2023,5,20,3,925.40978,2518629.0,278093.0,2796722.0,0.0,-999.0,17.382792215314932,98.49926271899744,1.062254071015997,0.0,17.265216810966553,4528.67,177.7,133.38,2023-05-20 03:00:00
DOALF,2023,5,21,3,825.79691,2518629.0,278093.0,2796722.0,0.0,-999.0,17.46377672146177,97.15644186658524,0.1861126311446042,0.0,17.22963281298606,4528.67,177.7,133.38,2023-05-21 03:00:00
LF,2023,5,22,3,743.0361,2518629.0,278093.0,2796722.0,0.0,-999.0,17.149717597959324,98.80253525019648,1.0971399981835877,0.0,17.05922727750559,4528.67,177.7,133.38,2023-05-22 03:00:00
MADLF,2023,5,23,3,805.13219,2518629.0,278093.0,2796722.0,0.0,-999.0,17.025892809510562,98.50615966477898,0.330827050382555,0.0,16.89762653563708,4528.67,177.7,133.38,2023-05-23 03:00:00
MIERCOLES,2023,5,24,3,842.63785,2518629.0,278093.0,2796722.0,0.0,-999.0,17.19443530318709,95.63781878570695,0.0116383895145817,0.0,16.850268017343158,4501.81,177.7,133.38,2023-05-24 03:00:00
JUEVES,2023,5,25,3,855.71201,2518629.0,278093.0,2796722.0,0.0,-999.0,17.140255373969953,98.66349000007864,0.0765049368510706,0.0,17.035101182741794,4448.93,177.7,133.38,2023-05-25 03:00:00
VIERNES,2023,5,26,3,852.15082,2518629.0,278093.0,2796722.0,0.0,-999.0,17.240955507912478,98.53110360271776,1.7627048809284585,0.0,17.1308687599268,4470.83,177.7,133.38,2023-05-26 03:00:00
SABADO,2023,5,27,3,857.04295,2518629.0,278093.0,2796722.0,0.0,-999.0,16.855655596087132,98.8857229320612,0.1969851597691869,0.0,16.768373792604343,4461.66,177.7,133.38,2023-05-27 03:00:00
DOMINGO,2023,5,28,3,769.78761,2518629.0,278093.0,2796722.0,0.0,-999.0,17.24091712011419,98.34182621654922,1.2823729995330249,0.0,17.095985546650688,4461.66,177.7,133.38,2023-05-28 03:00:00
LUNES,2023,5,29,3,818.07824,2518629.0,278093.0,2796722.0,0.0,-999.0,17.5479095133517,99.35482772688884,0.4168971889233181,0.0,17.499610776473315,4461.66,177.7,133.38,2023-05-29 03:00:00
MARTES,2023,5,30,3,834.66645,2518629.0,278093.0,2796722.0,0.0,-999.0,17.66900507093662,96.88841240209074,1.1763565202404815,0.0,17.42409947788876,4461.66,177.7,133.38,2023-05-30 03:00:00
MIERCOLES,2023,5,31,3,839.5131,2518629.0,278093.0,2796722.0,0.0,-999.0,17.30135484685285,99.26929844296286,0.0295984155736608,0.0,17.241823409691776,4408.65,177.7,133.38,2023-05-31 03:00:00
JUEVES,2023,6,1,3,839.64236,2522547.0,277891.0,2800438.0,0.0,-999.0,17.805247379159972,98.8422209347252,1.9788374247171328,0.0,17.715429425682697,4434.09,174.91,133.78,2023-06-01 03:00:00
VIERNES,2023,6,2,3,864.4587,2522547.0,277891.0,2800438.0,0.0,-999.0,17.2610640514091,98.9020751146785,0.3648988765328852,0.0,17.172879328162235,4410.49,174.91,133.78,2023-06-02 03:00:00
SABADO,2023,6,3,3,861.46503,2522547.0,277891.0,2800438.0,0.0,-999.0,16.565301117182386,97.5847193117648,0.0001907415911368,0.0,16.37371913964887,4355.8,174.91,133.78,2023-06-03 03:00:00
DOMINGO,2023,6,4,3,784.59629,2522547.0,277891.0,2800438.0,0.0,-999.0,16.4719968304958,98.70671457821956,0.0505310490716095,0.0,16.369815593132216,4355.8,174.91,133.78,2023-06-04 03:00:00
LUNES,2023,6,5,3,831.73751,2522547.0,277891.0,2800438.0,0.0,-999.0,16.87577228633521,98.1638862313681,0.0483062863737743,0.0,16.718752852232402,4355.8,174.91,133.78,2023-06-05 03:00:00
MARTES,2023,6,6,3,889.16002,2522547.0,277891.0,2800438.0,0.0,-999.0,16.948895708457034,97.99338680592108,0.2275222161676137,0.0,16.78877251344254,4307.02,174.91,133.78,2023-06-06 03:00:00
MIERCOLES,2023,6,7,3,876.67135,2522547.0,277891.0,2800438.0,0.0,-999.0,16.639365656372327,98.37538633956548,0.0982122153748806,0.0,16.498579293667632,4245.0,174.91,133.78,2023-06-07 03:00:00
JUEVES,2023,6,8,3,901.64447,2522547.0,277891.0,2800438.0,0.0,-999.0,17.58881155733496,98.99289692540953,1.0493563971064526,0.0,17.51387022315795,4209.14,174.91,133.78,2023-06-08 03:00:00
VIERNES,2023,6,9,3,891.58658,2522547.0,277891.0,2800438.0,0.0,-999.0,17.301115986142168,98.62736286609451,0.7067431737463925,0.0,17.18825803677853,4179.98,174.91,133.78,2023-06-09 03:00:00
SAALF,2023,6,10,3,878.66817,2522547.0,277891.0,2800438.0,0.0,-999.0,16.96339221935997,99.10909766972166,0.4830264158678035,0.0,16.89929812765003,4173.66,174.91,133.78,2023-06-10 03:00:00
DOALF,2023,6,11,3,807.86478,2522547.0,277891.0,2800438.0,0.0,-999.0,17.421309355893612,98.97516015708972,0.5975128283504223,0.0,17.34170786855485,4173.66,174.91,133.78,2023-06-11 03:00:00
LF,2023,6,12,3,779.7564,2522547.0,277891.0,2800438.0,0.0,-999.0,17.183772824108228,98.6065689759959,0.0008364584397155,0.0,17.08315362096929,4173.66,174.91,133.78,2023-06-12 03:00:00
MADLF,2023,6,13,3,858.17693,2522547.0,277891.0,2800438.0,0.0,-999.0,17.120540640428388,98.46261509092506,0.0081239970318928,0.0,16.99381647085206,4173.66,174.91,133.78,2023-06-13 03:00:00
MIERCOLES,2023,6,14,3,893.94478,2522547.0,277891.0,2800438.0,0.0,-999.0,16.922290705953856,97.91356967731475,0.2837692246712835,0.0,16.751009467090505,4186.3,174.91,133.78,2023-06-14 03:00:00
JUEVES,2023,6,15,3,912.83309,2522547.0,277891.0,2800438.0,0.0,-999.0,16.71283974506845,95.71920052506071,0.1389273856446741,0.0,16.3750782948953,4182.33,174.91,133.78,2023-06-15 03:00:00
VIERNES,2023,6,16,3,910.82427,2522547.0,277891.0,2800438.0,0.0,-999.0,15.6080610604484,97.48204307326212,0.1776988064009987,0.0,15.398829283133567,4164.66,174.91,133.78,2023-06-16 03:00:00
SAALF,2023,6,17,3,909.46197,2522547.0,277891.0,2800438.0,0.0,-999.0,16.722894200835725,98.78255874259668,0.111272772330614,0.0,16.627511899924226,4145.72,174.91,133.78,2023-06-17 03:00:00
DOALF,2023,6,18,3,817.29029,2522547.0,277891.0,2800438.0,0.0,-999.0,15.567311217031053,96.12391675516471,0.0208182684280101,0.0,15.254307829703784,4145.72,174.91,133.78,2023-06-18 03:00:00
LF,2023,6,19,3,777.45603,2522547.0,277891.0,2800438.0,0.0,-999.0,15.278692275993969,95.04674319874248,0.041859466269205,0.0,14.874947033285508,4145.72,174.91,133.78,2023-06-19 03:00:00
MADLF,2023,6,20,3,865.21228,2522547.0,277891.0,2800438.0,0.0,-999.0,16.605010880440847,94.04758949135814,0.0262567676913397,0.0,16.122902228151453,4145.72,174.91,133.78,2023-06-20 03:00:00
MIERCOLES,2023,6,21,3,919.13562,2522547.0,277891.0,2800438.0,0.0,-999.0,17.982141864951124,96.24051889025932,0.0028400485923987,0.0,17.669971154512258,4149.18,174.91,133.78,2023-06-21 03:00:00
JUEVES,2023,6,22,3,923.58801,2522547.0,277891.0,2800438.0,0.0,-999.0,17.835560090957202,98.5173327672314,0.0248843680881347,0.0,17.786435150501454,4158.21,174.91,133.78,2023-06-22 03:00:00
VIERNES,2023,6,23,3,923.26537,2522547.0,277891.0,2800438.0,0.0,-999.0,17.90775473693758,94.12623139666007,1.0586587312413274,0.0,17.420366389114847,4114.39,174.91,133.78,2023-06-23 03:00:00
SABADO,2023,6,24,3,907.48692,2522547.0,277891.0,2800438.0,0.0,-999.0,16.66005890150041,98.84197505533064,0.7310764708949099,0.0,16.56746923159877,4168.88,174.91,133.78,2023-06-24 03:00:00
DOMINGO,2023,6,25,3,797.28607,2522547.0,277891.0,2800438.0,0.0,-999.0,16.563092734065172,96.93033746506796,0.4623763389869728,0.0,16.31524848612967,4168.88,174.91,133.78,2023-06-25 03:00:00
LUNES,2023,6,26,3,805.08359,2522547.0,277891.0,2800438.0,0.0,-999.0,16.642826693538655,95.9821880541544,0.4315451011591758,0.0,16.31839946822604,4168.88,174.91,133.78,2023-06-26 03:00:00
MARTES,2023,6,27,3,862.50873,2522547.0,277891.0,2800438.0,0.0,-999.0,16.26574070913193,98.58937214464308,0.1235264626462003,0.0,16.152963454288223,4172.33,174.91,133.78,2023-06-27 03:00:00
MIERCOLES,2023,6,28,3,917.45799,2522547.0,277891.0,2800438.0,0.0,-999.0,16.9704943476699,98.72062328821418,0.3990751732407573,0.0,16.871917932123473,4152.48,174.91,133.78,2023-06-28 03:00:00
JUEVES,2023,6,29,3,909.71394,2522547.0,277891.0,2800438.0,0.0,-999.0,16.90637340301767,99.1393476234789,0.0006222633745149,0.0,16.941681811916563,4169.6,174.91,133.78,2023-06-29 03:00:00
VIERNES,2023,6,30,3,925.88525,2522547.0,277891.0,2800438.0,0.0,-999.0,17.664701268158765,92.25069088478304,0.112536271111876,0.0,17.02313900539844,4191.28,174.91,133.78,2023-06-30 03:00:00
SAALF,2023,7,1,3,925.11989,2528484.0,278062.0,2806546.0,0.0,-999.0,17.197472042147183,90.67532566720804,0.069911688602289,0.0,16.41414371259192,4177.58,173.52,134.45,2023-07-01 03:00:00
