TIPO DIA,AÑO,MES,DIA,HORA,Total Residencial,Total No Residencial,total_usuarios,ALLSKY_SFC_SW_DWN_pond,ALLSKY_KT_pond,T2M_pond,RH2M_pond,PRECTOTCORR_pond,CLRSKY_SFC_SW_DWN_pond,T2MWET_pond,Tasa de cambio representativa del mercado (TRM),IPP,IPC,FECHA,DEMANDA
LUNES,2022,8,22,2,2459104.0,274449.0,2733553.0,0.0,-999.0,16.419173968823724,99.10044717625742,0.6200185253404635,0.0,16.342729422111077,4400.25,170.53,121.5,2022-08-22 02:00:00,754.39776
JUEVES,2022,6,9,8,2448985.0,273876.0,2722861.0,342.38438150900834,0.4384290127186074,17.950412062900014,94.40880916065858,0.6251798604482564,550.8610215835477,17.47858930367727,3782.65,167.21,119.31,2022-06-09 08:00:00,1208.89091
MIERCOLES,2022,9,7,17,2465937.0,275029.0,2740966.0,57.25451154082174,0.3025621769843187,20.78742382430136,88.53892344523793,0.1405509371513546,69.92309433608443,19.78329886251781,4480.1,171.26,122.63,2022-09-07 17:00:00,1306.93958
LUNES,2022,2,28,13,2422059.0,272043.0,2694102.0,510.12733993738914,0.4057131281592159,20.98919132237755,73.1765241776295,0.2959013355841761,941.516519983282,18.481403469504865,3910.64,156.94,115.11,2022-02-28 13:00:00,1335.40746
JUEVES,2021,10,21,11,2396530.0,270262.0,2666792.0,754.1059581249681,0.5791942528701151,20.439772351949458,69.4540890553144,0.0008830609961331,1008.1860672073412,17.53997049638667,3770.58,142.56,110.06,2021-10-21 11:00:00,1440.40359
LUNES,2019,4,15,10,2217423.0,210607.0,2428030.0,651.786052927682,0.527501163494685,20.51464642940985,82.61879935173783,0.0192904082733738,904.4993131221606,18.95153683026981,3109.32,118.86,102.12,2019-04-15 10:00:00,1247.93
JUVENE,2021,1,14,0,2343177.0,266260.0,2609437.0,0.0,-999.0,17.04446333442808,95.4428231185501,0.0002022313625506,0.0,16.668919027361074,3478.36,126.22,105.91,2021-01-14 00:00:00,898.02211
MIERCOLES,2022,6,15,0,2448985.0,273876.0,2722861.0,0.0,-999.0,16.938634043383043,99.14582180287572,0.2795648106899324,0.0,16.876608155906602,3979.3,167.21,119.31,2022-06-15 00:00:00,855.42701
8--DIC,2021,12,8,4,2410661.0,271264.0,2681925.0,0.0,-999.0,16.224691861256375,98.16384859009852,0.2166670954631468,0.0,16.071404136953866,3906.1,147.65,111.41,2021-12-08 04:00:00,812.44087
JUEVES,2020,2,6,20,2278622.0,262398.0,2541020.0,0.0,-999.0,18.645848061014867,79.41196021676333,0.0088265066784204,0.0,16.753735090632894,3355.44,122.34,104.94,2020-02-06 20:00:00,1348.75986
JUEVES,2022,11,3,19,2479665.0,275922.0,2755587.0,0.0,-999.0,18.656416832420824,94.03633654099836,0.2641253968755114,0.0,18.15405174650628,5015.84,177.36,124.46,2022-11-03 19:00:00,1351.29543
SABADO,2020,9,12,20,2316474.0,264567.0,2581041.0,0.0,-999.0,18.50399186219824,94.31575680897748,0.1431158164477046,0.0,18.04597423287736,3709.0,123.7,105.29,2020-09-12 20:00:00,1086.82493
SABADO,2022,10,1,7,2472456.0,275556.0,2748012.0,143.20067606691674,0.2628555261039617,16.33833391557242,97.92450767318338,0.2850394539761835,350.1314017806327,16.182796996519663,4590.54,174.12,123.51,2022-10-01 07:00:00,1054.60709
VSS,2022,4,15,10,2436301.0,272993.0,2709294.0,721.9134916624035,0.5780682347504553,22.64078401974832,66.28112428182398,0.0216530653373166,927.6651653308944,19.33344783179677,3737.32,162.89,117.71,2022-04-15 10:00:00,955.54164
LUNES,2022,9,12,3,2465937.0,275029.0,2740966.0,0.0,-999.0,16.46081265510043,98.46783119892768,0.1954537268977433,0.0,16.342269043103784,4365.32,171.26,122.63,2022-09-12 03:00:00,792.60617
MIERCOLES,2022,7,6,0,2454015.0,274089.0,2728104.0,0.0,-999.0,17.00044199927862,97.99685705530288,0.3235181539999941,0.0,16.841104364056502,4259.86,171.4,120.27,2022-07-06 00:00:00,881.94556
SABADO,2022,2,12,5,2422059.0,272043.0,2694102.0,0.0,-999.0,14.513110309112276,99.24193602172448,0.0765502828029525,0.0,14.460750056976313,3917.52,156.94,115.11,2022-02-12 05:00:00,969.76624
31--DIC,2019,12,31,13,2271308.0,215502.0,2486810.0,473.4126763725415,0.4175316409375867,20.939574346250826,78.65854238964779,0.534421777297019,825.990815136661,19.00400620071497,3277.14,122.36,103.8,2019-12-31 13:00:00,984.0
MIERCOLES,2020,9,30,2,2316474.0,264567.0,2581041.0,0.0,-999.0,17.364768792901778,98.84603443726776,1.0399288891575145,0.0,17.27430922251913,3878.94,123.7,105.29,2020-09-30 02:00:00,769.6526
LUNES,2018,12,10,9,2190850.0,207551.0,2398401.0,538.078990031275,0.5588453515488028,20.63427227140082,72.15304459929763,0.0118458631396501,720.4349019951209,18.040516248116976,3153.29,116.91,100.0,2018-12-10 09:00:00,1218.68
MARTES,2021,10,5,20,2396530.0,270262.0,2666792.0,0.0,-999.0,18.981919808519,90.16282570969165,0.0121380632610267,0.0,18.146473032017497,3786.05,142.56,110.06,2021-10-05 20:00:00,1306.14165
JUEVES,2020,7,30,18,2303989.0,264170.0,2568159.0,0.82975390931792,-875.5826681876006,20.00503946990821,94.52678117671064,0.3944847106429158,0.6344386543045037,19.529117616938827,3716.89,122.76,104.97,2020-07-30 18:00:00,1153.98172
JUEVES,2021,5,20,12,2363972.0,267790.0,2631762.0,758.2184998719489,0.589377405707659,25.2044125114657,54.22770121310362,0.0,976.6215395275104,20.23474056164653,3682.66,136.1,108.84,2021-05-20 12:00:00,1356.91459
JUEVES,2021,4,29,16,2361488.0,267711.0,2629199.0,123.63660235683946,0.2295443897552068,20.13313933635301,77.96359627399828,0.006644810834022,314.27711320443984,18.055319460413607,3699.74,132.94,107.76,2021-04-29 16:00:00,1237.87924
VIERNES,2021,11,12,9,2401776.0,270625.0,2672401.0,633.445366384012,0.6059065649204591,21.89764664808912,64.29303620227654,0.0030786809314919,789.5445982283347,18.36079832704748,3875.38,145.3,110.6,2021-11-12 09:00:00,1286.71775
VIERNES,2018,11,30,20,2187533.0,208582.0,2396115.0,0.0,-999.0,17.882753306915568,98.64176165167363,0.3453719959183929,0.0,17.774829709759338,3240.02,117.02,99.7,2018-11-30 20:00:00,1243.93
MIERCOLES,2018,9,26,11,2176864.0,207081.0,2383945.0,704.2220251767553,0.5332338665531294,21.64600572160851,72.2213122744023,0.3938560411418887,1014.3943205317236,18.99414917290457,3001.88,116.1,99.46,2018-09-26 11:00:00,1333.89
MIERCOLES,2018,3,14,6,2143815.0,204343.0,2348158.0,33.42712157784953,0.2939833733505155,16.376085416739418,97.24750415432013,0.0522332185483259,34.10915380907077,16.163351294929896,2848.38,113.68,98.45,2018-03-14 06:00:00,1113.76
LUNES,2019,2,4,4,2205852.0,209522.0,2415374.0,0.0,-999.0,15.418979872268228,98.56943998320756,0.0170137336909315,0.0,15.30061269600484,3102.61,117.38,101.18,2019-02-04 04:00:00,817.84
DOALF,2018,8,19,8,2174084.0,207056.0,2381140.0,458.4420860848166,0.5766994800809696,17.982313295312327,87.49412737596278,0.0003023803724266,537.8037757796686,16.884529347287433,3024.02,114.74,99.3,2018-08-19 08:00:00,874.1
MIERCOLES,2018,9,26,4,2176864.0,207081.0,2383945.0,0.0,-999.0,15.978376992757806,97.71598381674072,0.4814704491924101,0.0,15.78355325311616,3001.88,116.1,99.46,2018-09-26 04:00:00,837.53
SABADO,2022,4,9,18,2436301.0,272993.0,2709294.0,0.0,-999.0,19.00388715658028,96.58793871023224,0.8422070472971925,0.0,18.72170060539757,3777.41,162.89,117.71,2022-04-09 18:00:00,1268.15713
MARTES,2022,8,9,21,2459104.0,274449.0,2733553.0,0.0,-999.0,18.62013467454262,94.25314813724115,0.2169962353025531,0.0,18.1586433151287,4307.09,170.53,121.5,2022-08-09 21:00:00,1181.24648
MARTES,2022,4,5,8,2436301.0,272993.0,2709294.0,314.1296039743195,0.3864198569811914,18.46104895961826,96.76904900317204,1.686040378046827,561.0559427769743,18.20089282669212,3706.95,162.89,117.71,2022-04-05 08:00:00,1217.26298
VIERNES,2020,10,23,2,2322315.0,264928.0,2587243.0,0.0,-999.0,16.804645176351816,97.3168890861817,0.1707217103302627,0.0,16.584195605128702,3776.73,124.42,105.23,2020-10-23 02:00:00,803.01298
LF,2019,3,25,0,2211378.0,209933.0,2421311.0,0.0,-999.0,17.09145885844487,97.6967035254868,0.0272765621599208,0.0,16.89126536409408,3126.19,117.82,101.62,2019-03-25 00:00:00,726.58
SABADO,2021,9,11,18,2388676.0,269725.0,2658401.0,0.0,-999.0,19.577263031423776,88.64994655057683,1.8876146337591653,0.0,18.549663782852924,3836.85,140.73,110.04,2021-09-11 18:00:00,1276.24148
SABADO,2020,9,12,15,2316474.0,264567.0,2581041.0,394.17746345757394,0.4867900548654593,21.88879707451373,74.58614676016383,0.0473543581833841,530.2099961992079,19.523532776116305,3709.0,123.7,105.29,2020-09-12 15:00:00,1102.42592
MARTES,2020,3,3,13,2284050.0,262817.0,2546867.0,671.002849139747,0.5272398480171914,26.413136751938755,54.51742002232547,0.0112503479765531,929.2094960985398,21.446043625364027,3512.17,123.27,105.53,2020-03-03 13:00:00,1388.57364
MARTES,2019,9,3,17,2249986.0,213059.0,2463045.0,70.4433749363085,0.3533969334705618,21.9588902679407,74.2323374034985,0.0835255912904555,94.13945414314396,19.484117444058064,3427.29,122.23,103.26,2019-09-03 17:00:00,1278.47
VIERNES,2022,6,24,22,2448985.0,273876.0,2722861.0,0.0,-999.0,17.553300050939068,97.6337748493221,0.1373537540109465,0.0,17.35736127918392,4068.75,167.21,119.31,2022-06-24 22:00:00,1070.08587
JUEVES,2020,3,12,14,2284050.0,262817.0,2546867.0,487.2200765685841,0.441106606666151,24.74955224202913,61.73638105169999,0.0264051715303547,771.9296899445476,20.810103421183754,3835.15,123.27,105.53,2020-03-12 14:00:00,1385.98816
SABADO,2022,3,26,21,2430212.0,272412.0,2702624.0,0.0,-999.0,18.41257562650224,95.31041572190584,0.5597393607101839,0.0,18.03456649167624,3785.66,160.65,116.26,2022-03-26 21:00:00,1125.99533
DOMINGO,2018,4,15,22,2151110.0,205066.0,2356176.0,0.0,-999.0,17.71027713549412,98.22015694073788,0.4678814740494768,0.0,17.560922706962465,2705.34,113.43,98.9,2018-04-15 22:00:00,883.52
MIVENE,2023,1,11,3,2491463.0,276587.0,2768050.0,0.0,-999.0,15.758789230685862,96.72615220823324,0.4323718213182566,0.0,15.505265280612706,4807.85,178.76,128.27,2023-01-11 03:00:00,788.164
MIERCOLES,2021,7,14,5,2374016.0,268457.0,2642473.0,0.0,-999.0,16.242871465479496,94.21631094433133,0.0002712988931201,0.0,15.76588220201304,3826.85,138.63,109.14,2021-07-14 05:00:00,973.67405
DOMINGO,2018,11,25,22,2187533.0,208582.0,2396115.0,0.0,-999.0,18.288698601694826,99.01806747171985,0.38628905123502,0.0,18.209700886643585,3223.95,117.02,99.7,2018-11-25 22:00:00,940.14
DOMINGO,2023,9,17,20,2539229.0,281148.0,2820377.0,-999.0,-999.0,19.22024437867704,90.67387254611704,0.3080457506212822,-999.0,18.437616542043845,3928.28,177.12,136.11,2023-09-17 20:00:00,1206.42527
SABADO,2023,7,8,19,2528484.0,278062.0,2806546.0,-999.0,-999.0,19.097409748495124,97.9555657844197,0.8701429657664618,-999.0,18.921253608528065,4189.96,173.52,134.45,2023-07-08 19:00:00,1298.25576
LUVDIC,2022,12,19,15,2484939.0,276404.0,2761343.0,358.55820185685013,0.5046243657524617,22.45703950215529,66.66417080384436,0.0001744513448709,486.7919027371827,19.20855784304956,4802.48,176.17,126.03,2022-12-19 15:00:00,1366.11618
JUEVES,2022,5,19,20,2442838.0,273275.0,2716113.0,0.0,-999.0,18.03556910555636,98.74355543749468,0.7186434990002257,0.0,17.932730000555942,4054.71,166.84,118.7,2022-05-19 20:00:00,1299.67945
DOMINGO,2023,8,6,19,2535237.0,278894.0,2814131.0,-999.0,-999.0,19.673640029550864,97.8200590697448,3.1246138932409333,-999.0,19.49465254105086,4077.9,175.6,135.39,2023-08-06 19:00:00,1248.31745
MIERCOLES,2020,12,2,18,2337597.0,265999.0,2603596.0,0.0,-999.0,18.485551633202693,95.24225580696852,0.2185906684447203,0.0,18.07981379215516,3558.57,124.38,105.48,2020-12-02 18:00:00,1358.52884
JUEVES,2022,3,24,16,2430212.0,272412.0,2702624.0,190.18430453884812,0.333581049380158,21.95991119371396,82.37565448615864,0.1321728401731058,317.905764283156,20.301188256302023,3756.64,160.65,116.26,2022-03-24 16:00:00,1414.00169
LUNES,2022,9,19,19,2465937.0,275029.0,2740966.0,0.0,-999.0,17.575109512485746,98.54069607576308,0.1849803609384428,0.0,17.449784196520497,4435.84,171.26,122.63,2022-09-19 19:00:00,1331.09155
MIERCOLES,2020,10,21,2,2322315.0,264928.0,2587243.0,0.0,-999.0,17.617858214323125,96.971709062504,0.0021757098192941,0.0,17.376698543584812,3830.79,124.42,105.23,2020-10-21 02:00:00,781.54674
MIERCOLES,2022,9,14,5,2465937.0,275029.0,2740966.0,0.0,-999.0,15.167168279358446,98.02627337953116,0.2703312846638739,0.0,15.000802870228965,4413.89,171.26,122.63,2022-09-14 05:00:00,989.8545
DOMINGO,2021,7,11,10,2374016.0,268457.0,2642473.0,613.9093737608672,0.5246330993732008,22.66330690606868,61.16584889230656,0.0170840458918596,869.5227154979445,18.617825699638185,3829.46,138.63,109.14,2021-07-11 10:00:00,1007.09195
VIERNES,2022,9,23,5,2465937.0,275029.0,2740966.0,0.0,-999.0,15.704282636121716,97.64881152484196,0.0833341748857884,0.0,15.521575550371658,4379.8,171.26,122.63,2022-09-23 05:00:00,969.39235
LUVENE,2022,1,3,2,2415165.0,271706.0,2686871.0,0.0,-999.0,16.17168516091766,91.9419056553143,0.1254069324504228,0.0,15.502058725558468,3981.16,152.8,113.26,2022-01-03 02:00:00,729.18572
DOMINGO,2019,1,27,21,2198722.0,209268.0,2407990.0,0.0,-999.0,18.703667124863475,97.22763800098838,0.047361330404196,0.0,18.482473731203203,3150.58,117.18,100.6,2019-01-27 21:00:00,1042.99
SABADO,2021,6,26,6,2367233.0,267865.0,2635098.0,48.911151084324,0.2567988401190392,16.27365758313353,96.53673292985688,0.0063670231619469,85.03267813568984,15.99303303330654,3739.03,136.81,108.78,2021-06-26 06:00:00,900.06939
JUEVES,2021,5,20,20,2363972.0,267790.0,2631762.0,0.0,-999.0,19.71247083132897,85.60621029941157,0.0005903269368582,0.0,18.462631586746824,3682.66,136.1,108.84,2021-05-20 20:00:00,1255.9389
MIERCOLES,2021,7,7,22,2374016.0,268457.0,2642473.0,0.0,-999.0,19.21000390543253,85.9888033255212,0.00013564944656,0.0,17.99011813554954,3782.27,138.63,109.14,2021-07-07 22:00:00,1094.05704
JUEVES,2020,10,8,0,2322315.0,264928.0,2587243.0,0.0,-999.0,17.850656737693367,98.03756809468612,0.0109824975852674,0.0,17.696801317077675,3837.79,124.42,105.23,2020-10-08 00:00:00,830.06102
LUNES,2018,10,22,8,2186404.0,207842.0,2394246.0,385.2147236415974,0.4542338005367869,18.70021780969876,95.77504043444158,0.18774873592772,588.26691969831,18.36157088285832,3079.88,116.93,99.58,2018-10-22 08:00:00,1160.95
SABADO,2022,12,10,23,2484939.0,276404.0,2761343.0,0.0,-999.0,16.64247891696178,99.38646804109447,0.4853890226603504,0.0,16.590108284266027,4815.99,176.17,126.03,2022-12-10 23:00:00,930.1599
DOMINGO,2020,4,5,12,2287313.0,262968.0,2550281.0,659.5257913265244,0.4887357079474771,22.453839055382527,77.29026499432807,0.0685259977233881,1022.461306577589,20.31538556339478,4008.78,122.59,105.7,2020-04-05 12:00:00,951.78766
LUNES,2022,10,31,20,2472456.0,275556.0,2748012.0,0.0,-999.0,17.213054699178898,99.0988157948364,0.0495087903546272,0.0,17.17235166731441,4819.42,174.12,123.51,2022-10-31 20:00:00,1210.92374
MIERCOLES,2020,1,15,0,2273229.0,215449.0,2488678.0,0.0,-999.0,15.653529653092926,98.51274829849422,0.0024843430929995,0.0,15.585337428144578,3278.83,122.34,104.24,2020-01-15 00:00:00,891.04059
JUEVES,2019,5,16,19,2226665.0,211384.0,2438049.0,0.0,-999.0,18.83934584579719,99.18247670986104,2.012337426360176,0.0,18.77506907777489,3295.51,120.19,102.44,2019-05-16 19:00:00,1317.47
VIERNES,2023,5,19,4,2518629.0,278093.0,2796722.0,0.0,-999.0,17.408374758020283,98.69521131882254,0.0023012297968836,0.0,17.418351437861894,4521.64,177.7,133.38,2023-05-19 04:00:00,1011.6436
DOMINGO,2022,9,18,16,2465937.0,275029.0,2740966.0,163.89165467940865,0.3290059745359848,20.07933970359355,87.32085831418559,0.5320840170947031,292.4529094560093,18.96997555241473,4435.84,171.26,122.63,2022-09-18 16:00:00,1002.67683
DOVENE,2021,1,17,3,2343177.0,266260.0,2609437.0,0.0,-999.0,15.832291034426202,97.487784445457,0.0010057955030146,0.0,15.646028216048135,3466.8,126.22,105.91,2021-01-17 03:00:00,753.93385
JUEVES,2022,10,27,19,2472456.0,275556.0,2748012.0,0.0,-999.0,16.794332233629255,99.24421270358351,1.1876631615873583,0.0,16.72689733159826,4895.29,174.12,123.51,2022-10-27 19:00:00,1337.78888
MARTES,2022,2,15,2,2422059.0,272043.0,2694102.0,0.0,-999.0,16.29983291278504,96.6451827213669,0.1035785059363008,0.0,16.028300075498255,3938.97,156.94,115.11,2022-02-15 02:00:00,865.1263
DOMINGO,2022,11,20,18,2479665.0,275922.0,2755587.0,0.0,-999.0,19.091974537548623,98.93927302966664,0.4281233907693714,0.0,19.01401624045984,4994.61,177.36,124.46,2022-11-20 18:00:00,1109.90935
JUEVES,2018,11,22,4,2187533.0,208582.0,2396115.0,0.0,-999.0,16.527860115228194,98.38560357495362,0.304576979819416,0.0,16.40475278523777,3196.26,117.02,99.7,2018-11-22 04:00:00,853.24
VIERNES,2023,7,28,5,2528484.0,278062.0,2806546.0,-999.0,-999.0,17.113823108546946,97.52244073320016,0.8503750196861195,-999.0,16.914555303921617,3932.04,173.52,134.45,2023-07-28 05:00:00,1081.33028
VIERNES,2021,1,22,1,2343177.0,266260.0,2609437.0,0.0,-999.0,16.887923368144165,95.33247080117282,0.193640597569514,0.0,16.501463246669683,3477.48,126.22,105.91,2021-01-22 01:00:00,878.91554
SABADO,2021,9,18,9,2388676.0,269725.0,2658401.0,683.0959630920994,0.6332545240541213,20.406336463159622,72.13412553636564,0.0035051784888735,797.410979126174,17.73986309439396,3828.18,140.73,110.04,2021-09-18 09:00:00,1226.47524
SABADO,2023,8,5,11,2535237.0,278894.0,2814131.0,-999.0,-999.0,23.955375993512742,64.94426231401452,0.1828628944423696,-999.0,20.504152731340508,4077.9,175.6,135.39,2023-08-05 11:00:00,1439.88704
MIERCOLES,2018,5,16,16,2151663.0,204776.0,2356439.0,87.35695560971449,0.1685786901337144,20.795270388921587,87.38870634037207,0.2071177526768144,334.88598983890523,19.70376226585963,2889.87,114.46,99.16,2018-05-16 16:00:00,1225.23
DOALF,2022,10,16,17,2472456.0,275556.0,2748012.0,29.083353890012123,0.3194180738657619,19.13391666411937,94.85955159948357,0.0679231531740036,30.55963234148905,18.71607163651396,4636.83,174.12,123.51,2022-10-16 17:00:00,1028.57692
JUEVES,2020,4,23,12,2287313.0,262968.0,2550281.0,661.477542729605,0.4979857160838354,22.986965404988705,65.48080673463042,0.0241361559765374,970.4647399796336,19.5690691300292,4037.95,122.59,105.7,2020-04-23 12:00:00,1096.33075
SABADO,2022,5,7,22,2442838.0,273275.0,2716113.0,0.0,-999.0,18.12663968693497,99.1089682572117,0.4138006297970666,0.0,18.06256357890853,4053.93,166.84,118.7,2022-05-07 22:00:00,944.7535
VIERNES,2022,6,10,2,2448985.0,273876.0,2722861.0,0.0,-999.0,15.737645256221306,98.16959368105827,0.1325608358267278,0.0,15.58780358968012,3833.34,167.21,119.31,2022-06-10 02:00:00,802.38273
1--ENE,2021,1,1,0,2343177.0,266260.0,2609437.0,0.0,-999.0,16.600067650608157,98.03553200939513,0.1562755529257843,0.0,16.41679090547118,3432.5,126.22,105.91,2021-01-01 00:00:00,772.00086
DOMINGO,2023,6,25,8,2522547.0,277891.0,2800438.0,287.86687273562205,0.3751113361552728,18.485966309555863,92.32184981420762,0.3826662222123825,525.9159714837465,17.83784379086414,4168.88,174.91,133.78,2023-06-25 08:00:00,912.81272
VIVDIC,2022,12,23,13,2484939.0,276404.0,2761343.0,691.6117961694725,0.6140042182372852,24.029236382441443,62.59766107289098,0.0954109105605497,844.0497693875769,20.231658327125604,4760.61,176.17,126.03,2022-12-23 13:00:00,1338.44718
SSS,2019,4,20,2,2217423.0,210607.0,2428030.0,0.0,-999.0,17.102101098421354,99.100334122725,0.7352477646487069,0.0,17.036581714393975,3160.48,118.86,102.12,2019-04-20 02:00:00,630.49
MIERCOLES,2020,9,9,15,2316474.0,264567.0,2581041.0,328.14925656353387,0.4047802921379397,22.22847223658981,71.31600344589644,0.1116963194308033,562.2948489466072,19.498817477134224,3757.21,123.7,105.29,2020-09-09 15:00:00,1224.61481
LUNES,2023,8,14,2,2535237.0,278894.0,2814131.0,-999.0,-999.0,16.864969690465724,96.88826465434624,0.6001065728638788,-999.0,16.601178417067295,3973.41,175.6,135.39,2023-08-14 02:00:00,901.50315
VIERNES,2019,7,26,19,2237105.0,211689.0,2448794.0,0.0,-999.0,17.24806970288232,94.5275157118157,0.1851372757365462,0.0,16.78451432827751,3213.09,120.73,102.94,2019-07-26 19:00:00,1349.03
LUNES,2021,2,15,5,2348937.0,266815.0,2615752.0,0.0,-999.0,15.2423911326456,95.7074937685224,0.0001347337209337,0.0,14.892137209490809,3515.65,128.19,106.58,2021-02-15 05:00:00,934.07044
DOALF,2022,6,26,19,2448985.0,273876.0,2722861.0,0.0,-999.0,17.62253785999359,97.10214367534736,0.280220918364911,0.0,17.388706426806216,4129.87,167.21,119.31,2022-06-26 19:00:00,1015.42656
MARTES,2019,2,19,4,2205852.0,209522.0,2415374.0,0.0,-999.0,17.277604805715388,94.97787904481874,1.1867832973278671,0.0,16.867804190986572,3141.4,117.38,101.18,2019-02-19 04:00:00,860.33
DOMINGO,2018,6,24,20,2159207.0,205334.0,2364541.0,0.0,-999.0,17.19770757199812,98.87124009268608,0.2939918571934257,0.0,17.10210622272991,2918.22,114.67,99.31,2018-06-24 20:00:00,1011.35
DOMINGO,2020,5,17,9,2297645.0,265907.0,2563552.0,442.4409860537254,0.4228028415261325,20.31143173612238,86.45399171540113,0.1452534764264583,764.7509241045237,19.140145700184743,3926.06,122.5,105.36,2020-05-17 09:00:00,865.48798
DOALF,2022,6,19,7,2448985.0,273876.0,2722861.0,153.13931927483628,0.2999651726621373,16.586160431986798,97.7628291859188,0.030364190459961,292.4011851321092,16.413388366134004,3905.05,167.21,119.31,2022-06-19 07:00:00,805.61394
LUNES,2020,12,7,3,2337597.0,265999.0,2603596.0,0.0,-999.0,16.533627064260354,99.11215173168188,0.0007320989892441,0.0,16.53269825656515,3467.49,124.38,105.48,2020-12-07 03:00:00,758.54608
VIERNES,2019,9,27,2,2249986.0,213059.0,2463045.0,0.0,-999.0,16.10344189813828,97.664875071304,0.0323120771240476,0.0,15.91293377506298,3435.71,122.23,103.26,2019-09-27 02:00:00,780.56
DOALF,2020,7,19,11,2303989.0,264170.0,2568159.0,844.2923682957324,0.6705970775173967,22.15928371646771,67.93376491097318,0.0003721148106484,971.6294557891472,19.038281224020785,3651.93,122.76,104.97,2020-07-19 11:00:00,930.78446
SABADO,2022,3,26,17,2430212.0,272412.0,2702624.0,44.429970003226494,0.19324253022248,20.450604205394463,89.39161528943724,0.173375119883491,87.99706955166535,19.47911628846632,3785.66,160.65,116.26,2022-03-26 17:00:00,1191.55094
SABADO,2021,4,10,16,2361488.0,267711.0,2629199.0,202.18438143328063,0.3718498295488474,22.53835791052712,68.7230626818282,0.0002760498539669,327.7819178198379,19.396273336480046,3650.23,132.94,107.76,2021-04-10 16:00:00,1120.2356
SABADO,2020,11,28,0,2329125.0,265428.0,2594553.0,0.0,-999.0,16.11918606788915,99.1662201427375,0.0163318845288571,0.0,16.282180460372174,3611.44,124.31,105.08,2020-11-28 00:00:00,834.88559
DOVDIC,2021,12,19,9,2410661.0,271264.0,2681925.0,539.3118221650493,0.5665345190488175,18.26600554079625,92.95451994742582,0.0366358007774266,706.0347580226888,17.668331198672593,3999.85,147.65,111.41,2021-12-19 09:00:00,995.92373
SAALF,2021,10,30,14,2396530.0,270262.0,2666792.0,361.5759417607373,0.3707848156136661,22.54919695274322,63.22640045042883,0.0132296107082967,703.803380042388,18.83676353461388,3784.44,142.56,110.06,2021-10-30 14:00:00,1202.44449
SABADO,2018,12,15,15,2190850.0,207551.0,2398401.0,319.9325353433392,0.4564070228456376,22.03489652480965,72.01820803110071,0.1121640876567346,478.0581422581128,19.3932015163436,3196.3,116.91,100.0,2018-12-15 15:00:00,1106.97
MIERCOLES,2018,6,20,14,2159207.0,205334.0,2364541.0,556.5696944184939,0.542559037885154,22.42467700073714,64.42441237009635,0.0443049708167462,761.6769161668163,18.88610677928613,2931.78,114.67,99.31,2018-06-20 14:00:00,1298.32
MIERCOLES,2018,8,1,14,2174084.0,207056.0,2381140.0,617.4691743870584,0.5760447222758847,21.804217941826185,69.4643096625986,0.3484856413314631,761.1231419068178,18.89120487245605,2886.8,114.74,99.3,2018-08-01 14:00:00,1280.74
VIERNES,2020,5,8,18,2297645.0,265907.0,2563552.0,0.0,-999.0,20.83238086451923,88.68732815250091,0.0182806161138919,0.0,19.83915187208997,3924.54,122.5,105.36,2020-05-08 18:00:00,1198.90132
SAALF,2022,8,13,17,2459104.0,274449.0,2733553.0,74.70249156317804,0.3005280014691502,19.71852494171505,87.2100601305334,0.070376509985356,112.02352058657723,18.62983889831293,4185.49,170.53,121.5,2022-08-13 17:00:00,1147.06636
JUEVES,2022,1,20,1,2415165.0,271706.0,2686871.0,0.0,-999.0,16.416514112512285,97.6117715290388,0.0,0.0,16.236008691894774,4003.95,152.8,113.26,2022-01-20 01:00:00,869.08924
LUNES,2019,4,8,22,2217423.0,210607.0,2428030.0,0.0,-999.0,18.30133928740584,98.279514973044,0.1182133334431617,0.0,18.15386016647241,3126.2,118.86,102.12,2019-04-08 22:00:00,1000.33
VIERNES,2021,3,5,7,2355715.0,267251.0,2622966.0,127.47274371455823,0.2943195184382871,17.08347491351394,89.26697004841084,9.51060745735934e-05,211.02669332732484,16.191104688356617,3647.99,131.04,107.12,2021-03-05 07:00:00,1121.71097
MARTES,2018,1,16,19,2131430.0,203894.0,2335324.0,0.0,-999.0,17.009923329696434,98.60847284145582,0.1858838131240033,0.0,16.899388996987142,2855.86,113.31,97.52,2018-01-16 19:00:00,1276.38
JUEVES,2019,8,8,2,2243462.0,212542.0,2456004.0,0.0,-999.0,16.919215445088852,98.30958850229884,0.0597918855181017,0.0,16.77917818130589,3431.28,121.6,103.03,2019-08-08 02:00:00,783.76
SABADO,2019,4,27,17,2217423.0,210607.0,2428030.0,38.92328903679114,0.1928776003591389,20.64638671268477,91.56109669155651,0.0371981029888428,86.09708850796737,19.92402751201591,3227.79,118.86,102.12,2019-04-27 17:00:00,1107.88
LUNES,2023,4,17,21,2512448.0,277935.0,2790383.0,0.0,-999.0,17.66705132951283,98.1095381207526,0.7500917580131473,0.0,17.520972558247383,4425.27,179.17,132.8,2023-04-17 21:00:00,1212.82426
DOMINGO,2023,8,13,21,2535237.0,278894.0,2814131.0,-999.0,-999.0,17.890501454978462,96.17787868439672,0.3852963383723075,-999.0,17.574600112787927,3973.41,175.6,135.39,2023-08-13 21:00:00,1150.32653
